symbol1	symbol2	experimental	database	textmining	combined_score	gene1	gene2
FANCE	BLM	0	900	0	900	ENSP00000229769	ENSP00000347232
FANCE	CENPS	790	900	0	978	ENSP00000229769	ENSP00000308583
FANCE	TOP3A	0	900	0	900	ENSP00000229769	ENSP00000442336
FANCE	FAAP24	0	900	0	900	ENSP00000229769	ENSP00000466121
FANCE	FANCB	270	900	0	923	ENSP00000229769	ENSP00000381378
FANCE	FANCC	483	900	934	996	ENSP00000229769	ENSP00000289081
FANCE	CENPX	790	900	0	978	ENSP00000229769	ENSP00000376168
FANCE	FANCA	790	900	612	991	ENSP00000229769	ENSP00000373952
FANCE	FANCM	790	900	0	978	ENSP00000229769	ENSP00000267430
FANCE	FANCD2	483	900	865	992	ENSP00000229769	ENSP00000287647
FANCE	FAAP100	790	900	0	978	ENSP00000229769	ENSP00000333283
FANCE	HES1	483	900	0	946	ENSP00000229769	ENSP00000232424
MLH1	MBD4	483	0	865	927	ENSP00000231790	ENSP00000249910
MLH1	MSH6	633	600	954	992	ENSP00000231790	ENSP00000234420
MLH1	PCNA	553	600	380	879	ENSP00000231790	ENSP00000368458
MLH1	EXO1	628	600	959	993	ENSP00000231790	ENSP00000355506
MLH1	ATM	291	600	840	950	ENSP00000231790	ENSP00000278616
MLH1	BRCA1	644	0	797	924	ENSP00000231790	ENSP00000418960
MLH1	PMS2	955	800	959	999	ENSP00000231790	ENSP00000265849
MLH1	BLM	679	0	521	839	ENSP00000231790	ENSP00000347232
MLH1	PMS1	915	540	940	997	ENSP00000231790	ENSP00000406490
MLH1	MLH3	579	800	953	995	ENSP00000231790	ENSP00000348020
MLH1	MSH2	675	600	571	939	ENSP00000231790	ENSP00000233146
MLH1	MSH4	474	0	688	828	ENSP00000231790	ENSP00000263187
MLH1	MSH3	615	600	953	992	ENSP00000231790	ENSP00000265081
HES1	FAAP24	0	900	260	922	ENSP00000232424	ENSP00000466121
HES1	FANCM	0	900	0	900	ENSP00000232424	ENSP00000267430
HES1	RB1	0	900	0	900	ENSP00000232424	ENSP00000267163
HES1	PARP1	281	900	0	925	ENSP00000232424	ENSP00000355759
HES1	FANCG	483	900	0	946	ENSP00000232424	ENSP00000367910
HES1	JAK2	288	900	283	944	ENSP00000232424	ENSP00000371067
HES1	CREBBP	205	900	0	917	ENSP00000232424	ENSP00000262367
HES1	FAAP100	0	900	208	917	ENSP00000232424	ENSP00000333283
HES1	TOP3A	0	900	0	900	ENSP00000232424	ENSP00000442336
HES1	BLM	0	900	0	900	ENSP00000232424	ENSP00000347232
HES1	FANCL	270	900	0	923	ENSP00000232424	ENSP00000385021
HES1	SIRT1	467	0	780	877	ENSP00000232424	ENSP00000212015
HES1	FANCE	483	900	0	946	ENSP00000232424	ENSP00000229769
HES1	FANCC	270	900	0	923	ENSP00000232424	ENSP00000289081
HES1	FANCA	483	900	0	946	ENSP00000232424	ENSP00000373952
HES1	FANCB	0	900	0	900	ENSP00000232424	ENSP00000381378
HES1	FANCF	483	900	0	946	ENSP00000232424	ENSP00000330875
HES1	RMI1	0	900	0	900	ENSP00000232424	ENSP00000317039
HES1	CENPS	0	900	0	900	ENSP00000232424	ENSP00000308583
MSH2	PMS1	474	540	895	972	ENSP00000233146	ENSP00000406490
MSH2	XPC	0	900	0	900	ENSP00000233146	ENSP00000285021
MSH2	LIG4	0	900	0	900	ENSP00000233146	ENSP00000484288
MSH2	RCOR1	0	900	0	900	ENSP00000233146	ENSP00000262241
MSH2	ERCC8	0	900	0	900	ENSP00000233146	ENSP00000265038
MSH2	ERCC4	409	900	555	971	ENSP00000233146	ENSP00000310520
MSH2	XPA	374	540	366	801	ENSP00000233146	ENSP00000364270
MSH2	POLD1	88	900	0	904	ENSP00000233146	ENSP00000406046
MSH2	BRCA1	505	0	806	899	ENSP00000233146	ENSP00000418960
MSH2	CETN2	57	900	0	901	ENSP00000233146	ENSP00000359300
MSH2	PCNA	602	600	316	881	ENSP00000233146	ENSP00000368458
MSH2	ATM	358	900	0	933	ENSP00000233146	ENSP00000278616
MSH2	XRCC5	129	900	0	909	ENSP00000233146	ENSP00000375978
MSH2	PHF21A	66	900	0	902	ENSP00000233146	ENSP00000398824
MSH2	PRKDC	152	900	42	911	ENSP00000233146	ENSP00000313420
MSH2	KDM1A	159	900	0	912	ENSP00000233146	ENSP00000383042
MSH2	MLH3	309	540	750	913	ENSP00000233146	ENSP00000348020
MSH2	MLH1	675	600	571	939	ENSP00000233146	ENSP00000231790
MSH2	FEN1	699	0	383	806	ENSP00000233146	ENSP00000305480
MSH2	ZSWIM7	0	900	0	900	ENSP00000233146	ENSP00000382218
MSH2	ERCC1	406	900	685	979	ENSP00000233146	ENSP00000013807
MSH2	MSH3	973	800	953	999	ENSP00000233146	ENSP00000265081
MSH2	SLX4	483	0	844	915	ENSP00000233146	ENSP00000294008
MSH2	NHEJ1	0	900	0	900	ENSP00000233146	ENSP00000349313
MSH2	RAD23B	0	900	0	900	ENSP00000233146	ENSP00000350708
MSH2	XRCC4	0	900	0	900	ENSP00000233146	ENSP00000421491
MSH2	MSH6	987	900	959	999	ENSP00000233146	ENSP00000234420
MSH2	CHEK2	483	0	813	899	ENSP00000233146	ENSP00000372023
MSH2	EXO1	565	600	941	988	ENSP00000233146	ENSP00000355506
MSH2	ARID1A	0	0	860	860	ENSP00000233146	ENSP00000320485
MSH2	XRCC6	471	900	0	944	ENSP00000233146	ENSP00000352257
MSH2	PMS2	627	600	919	986	ENSP00000233146	ENSP00000265849
MSH2	DCLRE1C	0	900	0	900	ENSP00000233146	ENSP00000367527
INO80B	H2BC11	800	0	0	800	ENSP00000233331	ENSP00000476136
INO80B	ACTR5	948	900	207	995	ENSP00000233331	ENSP00000243903
INO80B	H4C3	800	0	0	800	ENSP00000233331	ENSP00000367034
INO80B	BRD8	0	900	0	900	ENSP00000233331	ENSP00000254900
INO80B	RUVBL1	916	900	501	995	ENSP00000233331	ENSP00000318297
INO80B	H4C12	800	0	0	800	ENSP00000233331	ENSP00000479794
INO80B	H4C6	800	0	0	800	ENSP00000233331	ENSP00000244537
INO80B	H4C15	800	0	0	800	ENSP00000233331	ENSP00000462355
INO80B	H4C5	800	0	0	800	ENSP00000233331	ENSP00000484789
INO80B	RUVBL2	918	900	132	992	ENSP00000233331	ENSP00000473172
INO80B	H4C2	800	0	0	800	ENSP00000233331	ENSP00000366974
INO80B	H4C1	800	0	0	800	ENSP00000233331	ENSP00000479106
INO80B	TRRAP	0	900	0	900	ENSP00000233331	ENSP00000352925
INO80B	H4C4	800	0	0	800	ENSP00000233331	ENSP00000479461
INO80B	TFPT	483	900	0	946	ENSP00000233331	ENSP00000375639
INO80B	H4C8	800	0	0	800	ENSP00000233331	ENSP00000366956
INO80B	H3C8	800	0	0	800	ENSP00000233331	ENSP00000484638
INO80B	H3C3	800	0	0	800	ENSP00000233331	ENSP00000484658
INO80B	H4C11	800	0	0	800	ENSP00000233331	ENSP00000347168
INO80B	H2AC4	800	0	0	800	ENSP00000233331	ENSP00000483842
INO80B	H3C2	800	0	0	800	ENSP00000233331	ENSP00000484841
INO80B	H3C6	800	0	0	800	ENSP00000233331	ENSP00000482271
INO80B	INO80D	483	800	0	892	ENSP00000233331	ENSP00000384198
INO80B	YY1	490	900	0	946	ENSP00000233331	ENSP00000262238
INO80B	ACTR8	483	900	261	958	ENSP00000233331	ENSP00000336842
INO80B	H3C4	800	0	0	800	ENSP00000233331	ENSP00000366999
INO80B	H4C14	800	0	0	800	ENSP00000233331	ENSP00000462667
INO80B	KAT5	0	900	0	900	ENSP00000233331	ENSP00000340330
INO80B	ING3	0	900	0	900	ENSP00000233331	ENSP00000320566
INO80B	H3C11	800	0	0	800	ENSP00000233331	ENSP00000483283
INO80B	H3C10	800	0	0	800	ENSP00000233331	ENSP00000358160
INO80B	H4-16	800	0	0	800	ENSP00000233331	ENSP00000443017
INO80B	H3C7	800	0	0	800	ENSP00000233331	ENSP00000484095
INO80B	H4C13	800	0	0	800	ENSP00000233331	ENSP00000480960
INO80B	H4C9	800	0	0	800	ENSP00000233331	ENSP00000481486
INO80B	H3C12	800	0	0	800	ENSP00000233331	ENSP00000352252
INO80B	H2AC8	800	0	0	800	ENSP00000233331	ENSP00000303373
INO80B	NFRKB	483	900	0	946	ENSP00000233331	ENSP00000436926
INO80B	H3C1	800	0	0	800	ENSP00000233331	ENSP00000480826
INO80B	INO80E	483	900	0	946	ENSP00000233331	ENSP00000457016
INO80B	ACTL6A	483	900	0	946	ENSP00000233331	ENSP00000397552
INO80B	MCRS1	483	900	0	946	ENSP00000233331	ENSP00000349640
INO80B	INO80C	483	900	628	979	ENSP00000233331	ENSP00000391457
MSH6	MUTYH	270	0	837	875	ENSP00000234420	ENSP00000361170
MSH6	PMS1	523	540	535	888	ENSP00000234420	ENSP00000406490
MSH6	XPC	0	900	0	900	ENSP00000234420	ENSP00000285021
MSH6	LIG4	0	900	0	900	ENSP00000234420	ENSP00000484288
MSH6	RCOR1	0	900	0	900	ENSP00000234420	ENSP00000262241
MSH6	BLM	823	0	263	864	ENSP00000234420	ENSP00000347232
MSH6	ERCC8	0	900	0	900	ENSP00000234420	ENSP00000265038
MSH6	ERCC4	392	900	253	950	ENSP00000234420	ENSP00000310520
MSH6	MSH2	987	900	959	999	ENSP00000234420	ENSP00000233146
MSH6	POLD1	88	900	0	904	ENSP00000234420	ENSP00000406046
MSH6	FANCM	799	0	253	843	ENSP00000234420	ENSP00000267430
MSH6	CETN2	57	900	0	901	ENSP00000234420	ENSP00000359300
MSH6	ATM	434	900	0	940	ENSP00000234420	ENSP00000278616
MSH6	XRCC5	270	900	270	942	ENSP00000234420	ENSP00000375978
MSH6	PCNA	924	600	184	973	ENSP00000234420	ENSP00000368458
MSH6	PHF21A	66	900	0	902	ENSP00000234420	ENSP00000398824
MSH6	PRKDC	354	900	448	961	ENSP00000234420	ENSP00000313420
MSH6	KDM1A	247	900	0	921	ENSP00000234420	ENSP00000383042
MSH6	MLH3	309	540	658	881	ENSP00000234420	ENSP00000348020
MSH6	MLH1	633	600	954	992	ENSP00000234420	ENSP00000231790
MSH6	FEN1	774	0	258	825	ENSP00000234420	ENSP00000305480
MSH6	ZSWIM7	0	900	0	900	ENSP00000234420	ENSP00000382218
MSH6	ERCC1	106	900	0	906	ENSP00000234420	ENSP00000013807
MSH6	MSH3	715	720	952	995	ENSP00000234420	ENSP00000265081
MSH6	NHEJ1	0	900	0	900	ENSP00000234420	ENSP00000349313
MSH6	XRCC4	0	900	276	924	ENSP00000234420	ENSP00000421491
MSH6	RAD23B	0	900	0	900	ENSP00000234420	ENSP00000350708
MSH6	EXO1	181	600	763	915	ENSP00000234420	ENSP00000355506
MSH6	XRCC6	470	900	862	992	ENSP00000234420	ENSP00000352257
MSH6	PMS2	767	600	642	963	ENSP00000234420	ENSP00000265849
MSH6	DCLRE1C	0	900	0	900	ENSP00000234420	ENSP00000367527
WDR77	H4C9	823	0	0	822	ENSP00000235090	ENSP00000481486
WDR77	H4C2	823	0	0	822	ENSP00000235090	ENSP00000366974
WDR77	H4C12	823	0	0	822	ENSP00000235090	ENSP00000479794
WDR77	GATAD2B	270	900	0	923	ENSP00000235090	ENSP00000357644
WDR77	HDAC2	155	900	59	913	ENSP00000235090	ENSP00000430432
WDR77	H4C6	823	0	175	847	ENSP00000235090	ENSP00000244537
WDR77	PRMT1	0	900	86	904	ENSP00000235090	ENSP00000406162
WDR77	RBBP7	270	900	0	923	ENSP00000235090	ENSP00000369424
WDR77	H4C3	823	0	0	822	ENSP00000235090	ENSP00000367034
WDR77	H4C4	823	0	0	822	ENSP00000235090	ENSP00000479461
WDR77	H4C15	823	0	0	822	ENSP00000235090	ENSP00000462355
WDR77	H4C8	823	0	0	822	ENSP00000235090	ENSP00000366956
WDR77	CHD3	66	900	0	902	ENSP00000235090	ENSP00000369716
WDR77	HDAC1	155	900	59	913	ENSP00000235090	ENSP00000362649
WDR77	PRMT5	946	900	939	999	ENSP00000235090	ENSP00000319169
WDR77	H4C1	823	0	0	822	ENSP00000235090	ENSP00000479106
WDR77	CHD4	289	900	0	925	ENSP00000235090	ENSP00000349508
WDR77	H4C13	823	0	0	822	ENSP00000235090	ENSP00000480960
WDR77	H4C5	823	0	0	822	ENSP00000235090	ENSP00000484789
WDR77	H4C11	823	0	0	822	ENSP00000235090	ENSP00000347168
WDR77	MTA2	270	900	0	923	ENSP00000235090	ENSP00000278823
WDR77	H4C14	823	0	0	822	ENSP00000235090	ENSP00000462667
WDR77	H4-16	823	0	0	822	ENSP00000235090	ENSP00000443017
WDR77	RBBP4	270	900	0	923	ENSP00000235090	ENSP00000362592
WDR77	GATAD2A	0	900	0	900	ENSP00000235090	ENSP00000353463
MAD2L2	POLD1	173	900	464	951	ENSP00000235310	ENSP00000406046
MAD2L2	POLG2	0	900	0	900	ENSP00000235310	ENSP00000442563
MAD2L2	POLD2	312	900	676	975	ENSP00000235310	ENSP00000480186
MAD2L2	POLE3	0	900	0	900	ENSP00000235310	ENSP00000363286
MAD2L2	TP53BP1	405	0	715	823	ENSP00000235310	ENSP00000371475
MAD2L2	REV1	969	600	909	998	ENSP00000235310	ENSP00000258428
MAD2L2	POLE	173	900	422	948	ENSP00000235310	ENSP00000322570
MAD2L2	REV3L	954	900	953	999	ENSP00000235310	ENSP00000351697
MAD2L2	POLE4	0	900	0	900	ENSP00000235310	ENSP00000420176
MAD2L2	POLA1	173	900	360	942	ENSP00000235310	ENSP00000368349
MAD2L2	CHRAC1	0	900	0	900	ENSP00000235310	ENSP00000220913
MAD2L2	POLE2	0	900	0	900	ENSP00000235310	ENSP00000216367
MAD2L2	POLD3	483	900	634	979	ENSP00000235310	ENSP00000263681
MAD2L2	POLG	0	900	0	900	ENSP00000235310	ENSP00000268124
NCAPH	SMC2	984	900	643	999	ENSP00000240423	ENSP00000286398
NCAPH	NCAPD3	589	900	388	972	ENSP00000240423	ENSP00000433681
NCAPH	NCAPG	984	900	842	999	ENSP00000240423	ENSP00000251496
NCAPH	NCAPD2	984	900	953	999	ENSP00000240423	ENSP00000325017
NCAPH	SMC4	984	900	749	999	ENSP00000240423	ENSP00000349961
POLK	PCNA	743	600	223	913	ENSP00000241436	ENSP00000368458
POLK	REV1	906	600	0	960	ENSP00000241436	ENSP00000258428
UNG	RPA2	924	0	271	942	ENSP00000242576	ENSP00000363017
UNG	DDB1	892	0	430	935	ENSP00000242576	ENSP00000301764
RIF1	PAXIP1	0	800	172	827	ENSP00000243326	ENSP00000384048
RIF1	TP53BP1	542	600	742	948	ENSP00000243326	ENSP00000371475
ACTR5	H2AC8	949	0	0	949	ENSP00000243903	ENSP00000303373
ACTR5	H4C9	800	0	0	800	ENSP00000243903	ENSP00000481486
ACTR5	ACTL6A	658	900	599	985	ENSP00000243903	ENSP00000397552
ACTR5	YY1	547	900	0	952	ENSP00000243903	ENSP00000262238
ACTR5	H3C4	800	0	0	800	ENSP00000243903	ENSP00000366999
ACTR5	H3C11	800	0	0	800	ENSP00000243903	ENSP00000483283
ACTR5	H3C10	800	0	0	800	ENSP00000243903	ENSP00000358160
ACTR5	TRRAP	65	900	0	902	ENSP00000243903	ENSP00000352925
ACTR5	H4C1	800	0	0	800	ENSP00000243903	ENSP00000479106
ACTR5	H4C4	800	0	0	800	ENSP00000243903	ENSP00000479461
ACTR5	H3C3	800	0	0	800	ENSP00000243903	ENSP00000484658
ACTR5	H3C8	800	0	0	800	ENSP00000243903	ENSP00000484638
ACTR5	H3C2	800	0	0	800	ENSP00000243903	ENSP00000484841
ACTR5	H2BC11	952	0	0	952	ENSP00000243903	ENSP00000476136
ACTR5	BRD8	0	900	0	900	ENSP00000243903	ENSP00000254900
ACTR5	H4C3	947	0	0	947	ENSP00000243903	ENSP00000367034
ACTR5	H4C12	800	0	0	800	ENSP00000243903	ENSP00000479794
ACTR5	RUVBL2	990	900	0	998	ENSP00000243903	ENSP00000473172
ACTR5	H4C2	800	0	0	800	ENSP00000243903	ENSP00000366974
ACTR5	NFRKB	769	900	228	980	ENSP00000243903	ENSP00000436926
ACTR5	H3C12	947	0	0	947	ENSP00000243903	ENSP00000352252
ACTR5	H3C1	800	0	0	800	ENSP00000243903	ENSP00000480826
ACTR5	INO80B	948	900	207	995	ENSP00000243903	ENSP00000233331
ACTR5	INO80E	769	900	0	975	ENSP00000243903	ENSP00000457016
ACTR5	MCRS1	483	900	0	946	ENSP00000243903	ENSP00000349640
ACTR5	INO80C	938	900	423	996	ENSP00000243903	ENSP00000391457
ACTR5	ACTR8	673	900	261	973	ENSP00000243903	ENSP00000336842
ACTR5	INO80D	483	800	0	892	ENSP00000243903	ENSP00000384198
ACTR5	ING3	0	900	0	900	ENSP00000243903	ENSP00000320566
ACTR5	H4C14	800	0	0	800	ENSP00000243903	ENSP00000462667
ACTR5	KAT5	0	900	0	900	ENSP00000243903	ENSP00000340330
ACTR5	H4-16	800	0	0	800	ENSP00000243903	ENSP00000443017
ACTR5	H3C7	800	0	0	800	ENSP00000243903	ENSP00000484095
ACTR5	H4C13	800	0	0	800	ENSP00000243903	ENSP00000480960
ACTR5	TFPT	483	900	0	946	ENSP00000243903	ENSP00000375639
ACTR5	H4C8	800	0	0	800	ENSP00000243903	ENSP00000366956
ACTR5	H4C11	800	0	0	800	ENSP00000243903	ENSP00000347168
ACTR5	H2AC4	806	0	0	805	ENSP00000243903	ENSP00000483842
ACTR5	H3C6	800	0	0	800	ENSP00000243903	ENSP00000482271
ACTR5	RUVBL1	989	900	126	998	ENSP00000243903	ENSP00000318297
ACTR5	H4C6	892	0	0	892	ENSP00000243903	ENSP00000244537
ACTR5	H4C15	800	0	0	800	ENSP00000243903	ENSP00000462355
ACTR5	H4C5	800	0	0	800	ENSP00000243903	ENSP00000484789
H4C6	H2AZ1	916	0	350	943	ENSP00000244537	ENSP00000296417
H4C6	H2AC17	843	0	107	854	ENSP00000244537	ENSP00000352627
H4C6	H3C10	843	900	107	984	ENSP00000244537	ENSP00000358160
H4C6	H3C11	843	900	107	984	ENSP00000244537	ENSP00000483283
H4C6	H2AC15	843	0	107	854	ENSP00000244537	ENSP00000482431
H4C6	H2AC8	854	0	95	862	ENSP00000244537	ENSP00000303373
H4C6	H3C13	915	0	107	921	ENSP00000244537	ENSP00000333277
H4C6	DDB2	899	0	0	899	ENSP00000244537	ENSP00000256996
H4C6	UBA52	835	0	0	835	ENSP00000244537	ENSP00000388107
H4C6	H2BC17	880	0	109	889	ENSP00000244537	ENSP00000477527
H4C6	RUVBL2	891	0	0	891	ENSP00000244537	ENSP00000473172
H4C6	H3C3	843	900	170	985	ENSP00000244537	ENSP00000484658
H4C6	H2BC21	901	0	351	933	ENSP00000244537	ENSP00000358151
H4C6	NSD2	907	0	63	909	ENSP00000244537	ENSP00000372351
H4C6	H4C14	800	900	0	979	ENSP00000244537	ENSP00000462667
H4C6	KMT2A	907	0	59	908	ENSP00000244537	ENSP00000436786
H4C6	H4-16	800	900	0	979	ENSP00000244537	ENSP00000443017
H4C6	WDR77	823	0	175	847	ENSP00000244537	ENSP00000235090
H4C6	SETD2	376	0	862	910	ENSP00000244537	ENSP00000386759
H4C6	H2BC12	915	0	101	920	ENSP00000244537	ENSP00000349430
H4C6	ACTR5	892	0	0	892	ENSP00000244537	ENSP00000243903
H4C6	RBBP4	701	0	910	972	ENSP00000244537	ENSP00000362592
H4C6	ARID1A	892	0	0	892	ENSP00000244537	ENSP00000320485
H4C6	RPS27A	866	0	0	867	ENSP00000244537	ENSP00000272317
H4C6	H2AC4	840	0	95	848	ENSP00000244537	ENSP00000483842
H4C6	ASF1A	917	0	190	930	ENSP00000244537	ENSP00000229595
H4C6	DOT1L	821	0	819	966	ENSP00000244537	ENSP00000381657
H4C6	H3C4	880	900	107	988	ENSP00000244537	ENSP00000366999
H4C6	KMT5A	725	0	550	871	ENSP00000244537	ENSP00000384629
H4C6	H2BC8	843	0	109	854	ENSP00000244537	ENSP00000445633
H4C6	EED	862	0	67	865	ENSP00000244537	ENSP00000263360
H4C6	NSD3	907	0	63	909	ENSP00000244537	ENSP00000313983
H4C6	H2AW	428	900	107	944	ENSP00000244537	ENSP00000355656
H4C6	DDB1	902	0	0	902	ENSP00000244537	ENSP00000301764
H4C6	PRMT5	900	0	0	900	ENSP00000244537	ENSP00000319169
H4C6	WDR5	862	0	107	871	ENSP00000244537	ENSP00000351446
H4C6	H4C1	800	900	0	979	ENSP00000244537	ENSP00000479106
H4C6	SMARCA5	922	0	425	953	ENSP00000244537	ENSP00000283131
H4C6	H3C2	843	900	107	984	ENSP00000244537	ENSP00000484841
H4C6	CHD4	906	0	67	908	ENSP00000244537	ENSP00000349508
H4C6	H3-4	857	900	317	989	ENSP00000244537	ENSP00000355657
H4C6	H2AC7	877	0	95	884	ENSP00000244537	ENSP00000341094
H4C6	MSL3	906	0	337	935	ENSP00000244537	ENSP00000312244
H4C6	H2AC6	843	0	107	854	ENSP00000244537	ENSP00000367022
H4C6	H2AC20	915	0	107	921	ENSP00000244537	ENSP00000332194
H4C6	H4C13	800	900	0	979	ENSP00000244537	ENSP00000480960
H4C6	H2AC14	854	0	95	862	ENSP00000244537	ENSP00000328484
H4C6	KDM4A	819	0	246	857	ENSP00000244537	ENSP00000361473
H4C6	H4C5	800	900	0	979	ENSP00000244537	ENSP00000484789
H4C6	H2AC18	880	0	107	888	ENSP00000244537	ENSP00000358155
H4C6	HAT1	794	0	222	833	ENSP00000244537	ENSP00000264108
H4C6	H4C11	800	900	0	979	ENSP00000244537	ENSP00000347168
H4C6	H2AB1	231	900	95	924	ENSP00000244537	ENSP00000484261
H4C6	H2BC1	842	360	101	901	ENSP00000244537	ENSP00000274764
H4C6	H2AC13	843	0	107	854	ENSP00000244537	ENSP00000351589
H4C6	H2AX	915	0	107	921	ENSP00000244537	ENSP00000434024
H4C6	H3C14	843	0	107	853	ENSP00000244537	ENSP00000358154
H4C6	DAXX	898	0	492	946	ENSP00000244537	ENSP00000363668
H4C6	SMARCE1	847	0	0	847	ENSP00000244537	ENSP00000323967
H4C6	H2AC12	843	0	107	854	ENSP00000244537	ENSP00000366679
H4C6	TP53BP1	940	0	908	994	ENSP00000244537	ENSP00000371475
H4C6	H4C3	800	900	0	979	ENSP00000244537	ENSP00000367034
H4C6	H3C15	843	0	107	853	ENSP00000244537	ENSP00000385479
H4C6	H2AC16	843	0	107	854	ENSP00000244537	ENSP00000482538
H4C6	UBC	823	0	0	823	ENSP00000244537	ENSP00000441543
H4C6	RBBP5	895	0	0	895	ENSP00000244537	ENSP00000264515
H4C6	H4C4	800	900	0	979	ENSP00000244537	ENSP00000479461
H4C6	CREBBP	907	0	0	907	ENSP00000244537	ENSP00000262367
H4C6	UBB	823	0	0	823	ENSP00000244537	ENSP00000304697
H4C6	SMARCD1	857	0	0	858	ENSP00000244537	ENSP00000378414
H4C6	H3C7	843	900	107	984	ENSP00000244537	ENSP00000484095
H4C6	KMT2C	942	0	108	946	ENSP00000244537	ENSP00000262189
H4C6	DPY30	894	0	0	894	ENSP00000244537	ENSP00000345837
H4C6	H2AC11	843	0	107	854	ENSP00000244537	ENSP00000352119
H4C6	H3C1	915	900	107	991	ENSP00000244537	ENSP00000480826
H4C6	H2BC3	880	0	109	889	ENSP00000244537	ENSP00000482674
H4C6	SMARCC2	819	0	0	818	ENSP00000244537	ENSP00000267064
H4C6	INO80B	800	0	0	800	ENSP00000244537	ENSP00000233331
H4C6	H2AJ	843	0	107	854	ENSP00000244537	ENSP00000438553
H4C6	RUVBL1	882	0	0	883	ENSP00000244537	ENSP00000318297
H4C6	H2BC7	843	0	109	854	ENSP00000244537	ENSP00000348924
H4C6	H4C15	847	900	0	984	ENSP00000244537	ENSP00000462355
H4C6	H4C8	800	900	0	979	ENSP00000244537	ENSP00000366956
H4C6	H2AC1	843	0	107	854	ENSP00000244537	ENSP00000297012
H4C6	H2BC6	843	0	109	854	ENSP00000244537	ENSP00000483237
H4C6	ASF1B	948	0	190	956	ENSP00000244537	ENSP00000263382
H4C6	H4C9	800	900	0	979	ENSP00000244537	ENSP00000481486
H4C6	H2AZ2	881	0	192	900	ENSP00000244537	ENSP00000308405
H4C6	H2BU1	842	0	101	852	ENSP00000244537	ENSP00000479284
H4C6	ACTL6A	862	0	0	862	ENSP00000244537	ENSP00000397552
H4C6	H2BC11	879	0	101	887	ENSP00000244537	ENSP00000476136
H4C6	H4C12	800	900	0	979	ENSP00000244537	ENSP00000479794
H4C6	H2BC10	843	0	109	854	ENSP00000244537	ENSP00000366962
H4C6	H4C2	800	900	0	979	ENSP00000244537	ENSP00000366974
H4C6	H2BC4	843	0	109	854	ENSP00000244537	ENSP00000321744
H4C6	H3C8	843	900	107	984	ENSP00000244537	ENSP00000484638
H4C6	H2AC19	843	0	599	934	ENSP00000244537	ENSP00000475814
H4C6	H3C12	915	900	107	991	ENSP00000244537	ENSP00000352252
H4C6	TONSL	921	0	284	941	ENSP00000244537	ENSP00000386239
H4C6	SMARCA4	869	0	139	882	ENSP00000244537	ENSP00000395654
H4C6	ASH2L	892	0	184	908	ENSP00000244537	ENSP00000340896
H4C6	RBBP7	660	0	847	945	ENSP00000244537	ENSP00000369424
H4C6	H3C6	843	900	107	984	ENSP00000244537	ENSP00000482271
CDC25B	YWHAH	663	900	339	975	ENSP00000245960	ENSP00000248975
CDC25B	YWHAG	669	900	107	967	ENSP00000245960	ENSP00000306330
CDC25B	YWHAZ	650	900	320	974	ENSP00000245960	ENSP00000379287
CDC25B	YWHAE	553	900	349	968	ENSP00000245960	ENSP00000264335
CDC25B	YWHAQ	678	900	107	968	ENSP00000245960	ENSP00000371267
CDC25B	CDK1	590	0	574	817	ENSP00000245960	ENSP00000378699
CDC25B	CDK2	587	0	845	933	ENSP00000245960	ENSP00000266970
CDC25B	SFN	534	900	298	964	ENSP00000245960	ENSP00000340989
CDC25B	YWHAB	720	900	696	990	ENSP00000245960	ENSP00000361930
UBA2	SUMO2	698	900	460	982	ENSP00000246548	ENSP00000405965
UBA2	SUMO1	926	900	646	997	ENSP00000246548	ENSP00000376077
UBA2	SUMO3	777	900	460	986	ENSP00000246548	ENSP00000409666
UBA2	UBE2I	988	900	954	999	ENSP00000246548	ENSP00000348056
YEATS4	MSL2	0	900	0	900	ENSP00000247843	ENSP00000311827
YEATS4	KAT2A	257	720	194	817	ENSP00000247843	ENSP00000225916
YEATS4	TRRAP	795	900	276	983	ENSP00000247843	ENSP00000352925
YEATS4	RUVBL2	703	900	188	973	ENSP00000247843	ENSP00000473172
YEATS4	EPC1	802	900	518	989	ENSP00000247843	ENSP00000263062
YEATS4	KAT14	177	720	243	810	ENSP00000247843	ENSP00000392318
YEATS4	BRD8	729	900	392	982	ENSP00000247843	ENSP00000254900
YEATS4	ACTL6A	638	900	476	979	ENSP00000247843	ENSP00000397552
YEATS4	VPS72	723	800	564	973	ENSP00000247843	ENSP00000346464
YEATS4	MORF4L1	743	900	0	973	ENSP00000247843	ENSP00000331310
YEATS4	KAT2B	257	720	194	817	ENSP00000247843	ENSP00000263754
YEATS4	POLE3	315	720	0	800	ENSP00000247843	ENSP00000363286
YEATS4	MEAF6	714	900	321	978	ENSP00000247843	ENSP00000362166
YEATS4	RUVBL1	809	900	472	989	ENSP00000247843	ENSP00000318297
YEATS4	SMARCB1	456	0	736	850	ENSP00000247843	ENSP00000263121
YEATS4	MRGBP	729	800	0	943	ENSP00000247843	ENSP00000359518
YEATS4	MSL3	169	900	0	913	ENSP00000247843	ENSP00000312244
YEATS4	MSL1	0	900	0	900	ENSP00000247843	ENSP00000462945
YEATS4	KAT5	806	900	723	994	ENSP00000247843	ENSP00000340330
YEATS4	ING3	714	900	0	970	ENSP00000247843	ENSP00000320566
